X,Y,Z,X1,Y1,Z1
0.000344,-0.0043646,0.0,0.0003457,-0.004384,0.0
0.000683,-0.0043154,0.0,0.0006859,-0.0043344,0.0
0.0010231,-0.0042525,0.0,0.0010277,-0.0042713,0.0
0.0013539,-0.0041593,0.0,0.0013601,-0.0041778,0.0
0.0016772,-0.0040457,0.0,0.0016849,-0.0040636,0.0
0.0019836,-0.0038943,0.0,0.0019925,-0.0039113,0.0
0.0022854,-0.0037284,0.0,0.0022956,-0.0037448,0.0
0.0025712,-0.0035361,0.0,0.0025825,-0.0035516,0.0
0.0028388,-0.0033247,0.0,0.0028512,-0.0033394,0.0
0.0030965,-0.0030937,0.0,0.00311,-0.0031075,0.0
0.0033272,-0.002847,0.0,0.0033418,-0.0028599,0.0
0.0035391,-0.0025724,0.0,0.0035547,-0.0025839,0.0
0.0037279,-0.0022878,0.0,0.0037442,-0.0022981,0.0
0.0038969,-0.0019855,0.0,0.003914,-0.0019944,0.0
0.0040442,-0.0016725,0.0,0.0040621,-0.00168,0.0
0.0041611,-0.001352,0.0,0.0041795,-0.0013579,0.0
0.0042566,-0.0010209,0.0,0.0042755,-0.0010255,0.0
0.0043167,-0.0006834,0.0,0.0043357,-0.0006864,0.0
0.0043647,-0.0003445,0.0,0.004384,-0.000346,0.0
0.0043723,2e-07,0.0,0.0043915,2e-07,0.0
0.0043625,0.0003434,0.0,0.0043818,0.000345,0.0
0.0043172,0.0006811,0.0,0.0043361,0.000684,0.0
0.004257,0.0010177,0.0,0.004276,0.0010221,0.0
0.0041629,0.0013515,0.0,0.0041814,0.0013574,0.0
0.0040443,0.0016779,0.0,0.0040622,0.0016853,0.0
0.0038984,0.0019903,0.0,0.0039154,0.0019992,0.0
0.003732,0.0022858,0.0,0.0037485,0.002296,0.0
0.0035377,0.0025687,0.0,0.0035533,0.0025799,0.0
0.0033273,0.0028385,0.0,0.003342,0.002851,0.0
0.0030916,0.0030931,0.0,0.0031053,0.0031068,0.0
0.0028419,0.0033274,0.0,0.0028546,0.0033421,0.0
0.0025708,0.0035381,0.0,0.0025822,0.0035536,0.0
0.0022843,0.0037299,0.0,0.0022944,0.0037463,0.0
0.0019873,0.0039019,0.0,0.0019962,0.0039192,0.0
0.0016762,0.0040459,0.0,0.0016839,0.0040638,0.0
0.0013596,0.0041606,0.0,0.0013659,0.0041789,0.0
0.0010244,0.0042496,0.0,0.0010291,0.0042683,0.0
0.0006864,0.0043195,0.0,0.0006894,0.0043385,0.0
0.000345,0.0043611,0.0,0.0003466,0.0043804,0.0
5e-07,0.0043789,0.0,5e-07,0.0043984,0.0
-0.0003429,0.004361,0.0,-0.0003446,0.0043804,0.0
-0.0006882,0.0043188,0.0,-0.0006915,0.0043378,0.0
-0.0010263,0.0042664,0.0,-0.0010311,0.0042856,0.0
-0.0013532,0.0041597,0.0,-0.0013591,0.0041779,0.0
-0.001676,0.0040438,0.0,-0.0016834,0.0040617,0.0
-0.0019872,0.0039001,0.0,-0.001996,0.0039174,0.0
-0.0022895,0.0037282,0.0,-0.0022998,0.0037447,0.0
-0.0025774,0.0035384,0.0,-0.002589,0.003554,0.0
-0.0028432,0.0033252,0.0,-0.0028559,0.0033399,0.0
-0.0030934,0.0030941,0.0,-0.003107,0.0031077,0.0
-0.003325,0.0028409,0.0,-0.0033396,0.0028534,0.0
-0.003536,0.0025697,0.0,-0.0035516,0.002581,0.0
